,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
811,GLIP_RS19795,GCF_000314975.1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aliiglaciecola,Aliiglaciecola lipolytica,GGDEF,GCF_000314975.1-GLIP_RS19795,GLIP,-4.2159634,-13.171744
812,GLIP_RS19790,GCF_000314975.1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aliiglaciecola,Aliiglaciecola lipolytica,,GCF_000314975.1-GLIP_RS19790,GLIP,14.049265,-0.5096817
813,GLIP_RS19785,GCF_000314975.1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aliiglaciecola,Aliiglaciecola lipolytica,EAL,GCF_000314975.1-GLIP_RS19785,GLIP,-8.09524,3.6631627
814,GLIP_RS19505,GCF_000314975.1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aliiglaciecola,Aliiglaciecola lipolytica,Trans_reg_C,GCF_000314975.1-GLIP_RS19505,GLIP,-19.970387,-12.210564
815,GLIP_RS21035,GCF_000314975.1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aliiglaciecola,Aliiglaciecola lipolytica,LytTR,GCF_000314975.1-GLIP_RS21035,GLIP,19.089722,7.665923
816,GLIP_RS20055,GCF_000314975.1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aliiglaciecola,Aliiglaciecola lipolytica,Trans_reg_C,GCF_000314975.1-GLIP_RS20055,GLIP,-15.332925,3.133959
817,HMPREF9444_RS06385,GCF_000188195.1,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,Trans_reg_C,GCF_000188195.1-HMPREF9444_RS06385,HMPREF9444,-22.606796,2.976556
818,HMPREF9444_RS04380,GCF_000188195.1,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,Trans_reg_C,GCF_000188195.1-HMPREF9444_RS04380,HMPREF9444,-17.768402,-0.67124975
819,HMPREF9444_RS03215,GCF_000188195.1,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,HTH_8,GCF_000188195.1-HMPREF9444_RS03215,HMPREF9444,13.392994,15.126981
820,HMPREF9444_RS01480,GCF_000188195.1,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,Trans_reg_C,GCF_000188195.1-HMPREF9444_RS01480,HMPREF9444,-6.7060513,-2.2789226
821,A9R16_RS15185,GCF_001705075.1,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans,GerE,GCF_001705075.1-A9R16_RS15185,A9R16,18.31192,-0.30595002
822,A9R16_RS14200,GCF_001705075.1,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans,HTH_8,GCF_001705075.1-A9R16_RS14200,A9R16,-4.666416,18.908997
823,A9R16_RS13085,GCF_001705075.1,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans,HTH_8,GCF_001705075.1-A9R16_RS13085,A9R16,10.822374,16.75769
824,A9R16_RS12060,GCF_001705075.1,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans,Sigma54_activat,GCF_001705075.1-A9R16_RS12060,A9R16,1.9636844,11.59944
825,A9R16_RS11475,GCF_001705075.1,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans,,GCF_001705075.1-A9R16_RS11475,A9R16,-0.8055431,-17.614445
826,A9R16_RS11470,GCF_001705075.1,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans,,GCF_001705075.1-A9R16_RS11470,A9R16,5.6152205,-14.067717
827,A9R16_RS06500,GCF_001705075.1,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans,,GCF_001705075.1-A9R16_RS06500,A9R16,-9.293537,-16.694254
828,A9R16_RS06260,GCF_001705075.1,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans,LytTR,GCF_001705075.1-A9R16_RS06260,A9R16,19.748186,4.4224
829,A9R16_RS05940,GCF_001705075.1,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans,Trans_reg_C,GCF_001705075.1-A9R16_RS05940,A9R16,-5.657058,-6.3551917
830,A9R16_RS05595,GCF_001705075.1,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans,EAL,GCF_001705075.1-A9R16_RS05595,A9R16,-6.200756,12.759191
831,A9R16_RS05590,GCF_001705075.1,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans,,GCF_001705075.1-A9R16_RS05590,A9R16,-12.541069,-20.673025
832,A9R16_RS04800,GCF_001705075.1,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans,GerE,GCF_001705075.1-A9R16_RS04800,A9R16,-1.3798743,-9.060249
833,A9R16_RS04130,GCF_001705075.1,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans,GerE,GCF_001705075.1-A9R16_RS04130,A9R16,-25.733002,5.9021482
834,A9R16_RS09165,GCF_001705075.1,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans,HTH_8,GCF_001705075.1-A9R16_RS09165,A9R16,4.177738,6.523425
835,A9R16_RS07925,GCF_001705075.1,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans,HTH_8,GCF_001705075.1-A9R16_RS07925,A9R16,3.8444855,21.058811
836,A9R16_RS06810,GCF_001705075.1,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans,Trans_reg_C,GCF_001705075.1-A9R16_RS06810,A9R16,-12.059294,1.2900323
